AQI_Value,CO_AQI_Value,Ozone_AQI_Value,NO2_AQI_Value,PM2.5_AQI_Value,latitude,Liquefied_Natural_Gas
36,1,36,0,23,54.9667,20.4833
69,3,22,2,69,4.9767,8.3383
305,1,48,1,280,26.4989,86.3242
37,1,30,3,37,52.0167,5.55
70,2,15,13,70,52.0436,8.15
29,0,29,1,24,48.9167,12.6833
67,0,33,0,67,-27.9667,153.4
54,1,18,0,54,11.9167,37.7
103,4,5,12,103,14.4167,-91.1667
48,1,4,2,48,-19.1719,-41.4719
76,2,19,11,76,41.3817,-74.3498
50,1,46,3,50,50.267,-119.272
32,1,32,0,28,41.4225,46.9242
69,1,46,1,69,48.9022,2.4828
45,1,32,7,45,39.7926,-84.3165
52,1,36,0,52,51.5167,32.2167
80,3,26,0,80,-1.1333,12.4833
42,0,35,0,42,42.4903,78.3917
50,1,26,11,50,38.8896,-77.2056
54,1,44,5,54,38.8373,-76.9641
42,1,28,8,42,41.1775,-73.2733
87,4,5,39,87,41.207,-73.1305
65,2,17,0,65,10.5971,14.3157
94,3,3,8,94,-22.6119,-46.7008
37,0,37,0,32,53.3312,6.5157
41,1,41,0,11,40.0333,-3.6028
54,1,28,9,54,40.4004,-74.3126
67,2,29,7,67,34.8669,138.3247
30,0,28,1,30,43.2792,-8.2106
61,1,44,4,61,37.8906,-84.5668
58,2,25,11,58,41.149,-81.361
66,2,52,0,66,38.0228,116.2845
75,2,13,16,75,41.2399,-77.037
130,4,27,9,130,45.6148,122.832
49,1,23,1,49,-14.8292,-64.9014
153,3,107,1,153,41.2407,119.3957
43,1,43,1,16,44.0333,10.1333
141,2,4,21,141,1.5028,103.9356
74,4,39,2,74,23.25,91.45
41,1,36,0,41,51.8,68.3333
35,1,35,0,13,56.7,28.6667
37,1,27,4,37,38.1789,-1.1233
53,1,27,0,53,18.3964,103.6558
87,3,69,5,87,39.9398,119.5881
58,1,24,15,58,40.7623,-73.3218
51,1,46,2,51,40.733,-74.2712
48,1,29,8,48,41.5175,-71.2769
42,1,7,3,42,-22.755,-46.145
65,1,47,0,65,39.9058,8.5916
52,1,17,0,52,7.5752,126.5585
53,1,44,0,53,50.6833,18.6833
151,3,1,10,151,9.9167,-68.3
80,3,1,6,80,4.5214,-76.0364
51,1,51,1,39,38.9666,-76.9791
44,1,33,4,44,52.0667,4.65
56,1,21,6,56,32.9716,-96.7093
55,1,27,4,55,50.4333,3.8667
28,0,28,0,28,-18.0858,-39.5508
39,1,38,2,39,42.9018,-78.8487
35,0,35,0,23,41.1833,41.8181
25,0,25,3,17,-26.19,152.6655
76,1,42,4,76,43.7625,10.4414
46,1,32,2,46,32.2125,-82.4019
73,1,30,1,73,50.25,28.6667
26,0,16,2,26,-12.7378,-38.7689
67,1,24,3,67,36.4247,-99.4058
52,1,26,1,52,33.5791,-112.2311
25,1,15,1,25,12.9286,-85.9178
32,1,32,0,9,69.4081,30.2206
49,1,34,4,49,47.2309,-122.2832
63,1,29,1,63,46.3833,6.2333
38,1,38,1,31,50.4648,29.8072
50,0,24,0,50,14.2,120.8833
57,1,26,1,57,25.9773,-80.3351
31,0,30,0,31,43.0167,22.7833
72,1,42,2,72,47.5123,18.9281
36,1,24,4,36,51.0697,5.0897
48,1,27,4,48,50.6278,3.0583
68,1,42,1,68,59.3167,18.25
58,1,36,4,58,51.2,3.8167
34,0,21,0,34,-8.4932,140.4018
270,5,1,25,270,41.1817,-96.1353
72,2,12,0,72,6.552,-5.019
36,1,26,3,36,50.8667,3.8
33,1,32,2,33,50.8831,6.4667
36,1,19,1,36,-25.27,-57.4872
51,1,36,0,51,40.8372,44.2675
60,1,42,6,60,40.7528,-74.1202
78,2,7,14,78,42.7382,-78.6373
72,1,72,0,42,41.8333,12.8333
37,1,37,0,28,51.5167,81.2
67,1,29,6,67,27.5435,-82.5608
33,1,26,2,33,48.1,7.9667
43,0,34,1,43,56.4856,8.5897
45,1,34,4,45,48.9333,8.4
150,3,136,1,150,31.2569,75.4432
35,0,11,1,35,-8.4858,-36.2328
28,0,28,0,19,-37.6,-73.6667
47,1,36,0,47,49.6878,-124.9944
60,1,36,2,60,51.2778,12.3833
55,1,17,1,55,38.1936,15.5542
35,0,35,1,20,53.905,13.0439
41,0,41,0,26,53.3,9.2833
45,1,7,3,45,-19.5489,-42.12
75,1,30,0,75,47.3765,-68.3253
62,1,19,2,62,42.2167,-2.1
153,3,19,9,153,15.1458,120.9783
49,1,24,2,49,49.7012,17.0762
36,1,26,9,36,-19.865,-47.44
36,1,36,4,36,36.2111,-81.6669
28,1,27,0,28,10.6333,-85.4333
44,1,15,2,44,-10.8061,-37.1717
35,1,31,5,35,47.8631,-122.2037
29,1,20,2,29,30.5729,-97.4268
224,2,141,1,224,32.2919,72.2736
57,1,27,0,57,21.1667,-89.4667
160,5,23,1,160,-0.8819,30.2653
45,1,45,1,34,42.35,14.4
56,1,44,1,56,37.5667,15.05
42,0,13,0,42,7.8667,123.5167
87,1,87,1,30,28.3933,-80.6049
70,1,20,0,70,4.9433,-1.704
59,1,15,1,59,14.9667,-89.5333
35,1,32,3,35,51.8475,5.8625
40,1,20,0,40,8.9219,-67.4283
168,1,48,0,168,55.55,35.0167
26,0,26,0,21,22.1083,95.1417
41,1,35,6,41,39.6063,-82.9334
65,1,22,12,65,36.1517,140.2371
51,1,34,2,51,49.7333,10.1667
36,1,36,1,31,17.9714,-76.7931
46,1,30,9,46,39.0711,-84.3389
35,0,35,1,26,49.1333,8.6
110,2,30,7,110,45.5214,9.5928
51,1,30,0,51,-7.8111,112.0047
46,1,22,1,46,-22.2308,-43.1058
46,1,26,0,46,13.9,121.3
67,1,31,5,67,53.0506,8.6317
39,1,39,2,13,48.5737,35.0966
46,1,26,0,46,15.3078,120.8533
50,1,28,0,50,56.0333,35.95
51,1,32,5,51,42.0475,-72.5718
74,1,21,1,74,-22.8858,-48.445
28,1,28,0,12,58.1333,52.6667
128,0,35,0,128,21.6449,77.6302
64,1,35,4,64,44.7457,-93.2004
92,3,2,8,92,8.7522,-69.9325
50,1,45,0,50,37.7194,30.2833
46,1,19,0,46,-1.5,33.8
165,1,29,0,165,23.8,72.4
28,1,21,0,28,-19.8333,34.85
79,2,16,0,79,5.7653,20.6742
42,1,42,1,36,36.5671,139.7451
59,1,59,0,59,50.1328,8.9169
28,1,28,2,27,49.0833,9.0667
154,5,10,18,154,-22.4539,-43.4689
58,1,14,10,58,26.2785,-80.0891
57,1,26,1,57,-38.2667,-57.8333
42,0,25,1,42,14.0635,121.2451
55,2,29,0,55,24.8,93.02
44,1,44,1,38,42.6589,13.7039
64,2,40,0,64,26.43,92.03
66,1,35,4,66,45.7667,9.1833
74,2,17,19,74,41.0615,-74.0047
48,1,48,3,44,35.5167,139.7
63,1,16,0,63,10.3833,-9.3
45,1,45,1,32,40.4,18.0667
155,2,49,1,155,20.8333,83.9167
67,2,4,4,67,-5.0939,-42.8369
59,1,13,2,59,-25.34,-57.52
75,2,4,8,75,40.8751,-74.0293
65,2,22,1,65,11.5204,7.32
42,1,42,0,10,40.3047,-3.7311
56,1,36,2,56,52.6833,13.1833
24,0,24,0,18,-6.0339,-37.02
94,3,0,8,94,-22.42,-44.29
152,1,36,0,152,22.7772,73.6203
27,0,27,0,27,20.7653,-156.4454
29,0,29,0,19,-35.7081,150.1744
52,1,41,3,52,45.2991,-93.7996
31,1,31,2,26,51.8331,6.4667
40,1,40,0,20,54.5167,37.1
42,1,30,4,42,50.9497,3.2869
36,1,36,0,17,56.3167,36.55
53,1,38,3,53,39.1744,8.9711
57,1,50,0,57,47.35,7.9
60,1,60,0,58,49.85,7.8667
47,1,33,0,47,-11.8481,-55.6492
39,1,39,0,14,54.45,61.25
49,1,5,11,49,52.413,-1.778
30,0,30,2,13,43.2883,-8.3894
85,1,85,2,47,41.5591,-87.661
66,2,32,7,66,38.5515,-91.0154
35,1,35,0,32,57.3,55.4667
61,2,5,12,61,40.4166,-105.0623
52,1,46,4,52,35.9514,139.9754
47,1,47,1,32,39.9569,-74.8036
67,1,16,8,67,32.4208,-110.9767
22,0,17,0,22,-4.7928,38.2911
116,3,116,1,103,9.744,124.576
47,1,47,6,42,39.0871,-94.3501
154,8,17,12,154,-26.4833,27.4833
33,0,33,1,16,51.2781,0.1874
86,1,58,0,86,45.4978,9.6431
64,1,43,1,64,43.9858,22.9575
93,3,20,19,93,33.8616,-117.5649
42,1,42,1,20,40.8167,16.55
49,1,26,0,49,11.5,0.05
42,1,7,2,42,-20.2569,-47.4767
48,1,48,1,42,-36.7167,142.2
64,1,41,2,64,50.2322,8.7681
35,1,35,1,29,49.9667,9.15
39,1,39,1,33,54.1667,48.3833
116,3,14,25,116,10.02,126.038
50,1,17,4,50,10.16,-67.5582
49,1,7,0,49,-3.4539,-44.78
92,2,45,0,92,3.5986,98.4803
46,1,33,4,46,37.9196,-122.3025
36,1,36,1,36,36.2082,-119.0897
44,1,24,1,44,22.7736,-102.5736
13,0,11,0,13,-14.2228,-42.7808
63,1,24,1,63,14.8433,120.8114
38,1,38,0,24,46.8333,33.4167
51,2,14,16,51,43.1743,-87.975
32,1,27,2,32,53.5333,14.5667
37,1,30,8,37,55.9167,37.7667
50,2,29,4,50,33.7816,-89.813
38,1,38,1,28,51.75,11.05
33,0,33,0,33,54.3833,19.8333
32,1,32,1,32,51.7658,20.2533
39,1,39,0,10,48.52,35.87
33,0,33,0,27,51.4415,0.3685
34,1,34,2,25,53.5406,10.2111
37,1,14,0,37,-25.7669,-53.5269
20,1,11,0,20,-32.6333,-62.6833
44,1,40,1,44,48.0809,-122.1561
33,1,33,0,12,57.35,37.6167
24,0,24,1,16,51.851,-8.2967
38,1,13,0,38,-21.8019,-54.5458
11,1,11,0,11,-20.8958,-51.3789
35,1,31,3,35,25.9008,-80.1686
81,2,17,2,81,-29.6683,22.7439
69,2,8,6,69,8.5333,-82.8333
180,1,47,0,180,25.9417,83.5611
54,2,18,3,54,-33.0175,27.9047
72,1,38,1,72,49.05,28.1
54,0,36,2,54,50.8147,-0.3714
65,2,34,9,65,34.026,-84.6177
41,1,23,2,41,30.4333,-9.6
65,1,49,2,65,31.5228,34.5953
87,4,14,33,87,40.7257,-73.1869
39,1,39,2,27,55.8833,38.8
45,1,45,1,33,34.5039,133.51
66,2,29,6,66,37.4856,-77.6522
31,0,31,0,30,21.4465,-158.0147
27,1,27,0,17,58.4667,92.1333
40,1,40,0,39,40.5123,141.4884
42,1,28,5,42,43.06,-79.1067
31,1,31,1,15,46.0514,14.5061
121,4,24,0,121,0.7675,24.4414
54,1,30,2,54,49.2153,1.1656
56,1,36,2,56,41.4851,-81.9317
42,1,40,6,42,39.0393,-77.1191
59,1,59,1,54,-20.219,57.496
35,1,35,2,25,51.8367,8.0256
150,4,15,23,150,34.1207,-117.7703
76,2,18,7,76,8.8834,-79.8332
54,1,14,11,54,16.1005,-88.8074
130,2,16,6,130,20.9478,-101.4281
70,2,8,13,70,33.5619,-82.1351
78,2,15,8,78,29.7587,-94.9671
57,1,52,0,57,47.3506,8.2778
201,2,95,2,201,23.67,87.72
42,1,39,1,42,43.9167,42.7167
43,1,43,0,12,55.7725,9.7017
45,1,45,0,18,33.1811,130.1434
52,2,3,12,52,12.388,124.331
46,0,29,0,46,13.8206,102.0589
46,1,46,2,39,42.612,-71.2278
65,1,12,18,65,37.3684,-122.0965
42,1,28,5,42,43.0921,-79.0147
50,2,16,1,50,-17.3497,30.1944
34,1,4,1,34,-17.55,-65.8333
93,1,22,2,93,10.1667,-61.6667
80,3,17,20,80,33.8074,-84.2889
30,1,30,0,26,56.05,59.6
50,2,36,10,50,40.8197,14.3411
35,1,11,2,35,-22.4144,-49.4039
37,0,32,2,37,51.7667,5.5167
35,0,14,0,35,1.7425,98.7792
134,4,16,22,134,33.8807,-117.8553
80,1,31,2,80,49.6547,21.1597
68,2,31,5,68,33.0897,-97.0615
37,1,37,0,27,55.25,75.9833
49,1,42,0,49,41.7078,22.8564
124,4,0,11,124,-19.9858,-44.4278
32,0,12,1,32,-7.4639,-63.04
45,1,45,1,41,40.3783,-111.7953
54,2,27,10,54,53.005,-1.127
67,1,33,2,67,47.6671,-117.433
31,1,31,1,29,38.115,-1.2992
86,1,24,4,86,36.1901,-94.1574
60,1,36,2,60,48.1681,8.6247
45,1,11,2,45,-19.7606,-43.0289
39,1,39,2,33,43.7833,10.9167
64,1,39,2,64,41.35,13.4167
68,1,35,3,68,50.3,8.2667
59,1,19,10,59,53.4975,-2.515
42,1,30,2,42,52.0667,8.3667
41,1,30,3,41,51.0333,3.55
34,1,34,0,18,56.1333,63.65
41,1,21,3,41,43.8226,-111.7919
65,2,26,4,65,34.2813,-81.601
44,1,44,3,44,39.1205,-88.5509
59,1,59,0,59,44.5333,11.0167
55,1,45,1,55,40.603,-74.5751
110,4,16,9,110,-23.9,-56.3333
68,1,34,4,68,39.1336,66.8819
48,1,19,0,48,5.8388,118.1173
75,2,26,11,75,34.4667,135.3667
13,1,12,0,13,-27.4833,-58.8167
44,1,10,5,44,-32.735,-71.2025
156,1,39,0,156,24.0394,76.578
64,2,6,0,64,2.8,24.7333
54,1,54,0,50,37.5794,13.7525
47,1,10,3,47,-29.9428,-51.7178
45,1,18,1,45,27.8489,-101.12
15,0,10,0,15,2.8194,-60.6714
18,0,15,0,18,-38.6875,176.0694
55,1,28,9,55,47.3091,-122.3358
67,1,30,5,67,52.9,8.4333
32,1,25,5,32,32.8657,-97.3654
35,1,21,0,35,-5.0567,39.7281
55,1,47,3,55,43.7981,-70.4056
180,3,180,2,167,30.3018,76.4579
45,1,25,0,45,8.8167,125.1
40,1,27,5,40,52.25,4.55
126,4,60,4,126,25.7989,113.0267
38,1,32,2,38,55.8667,47.4833
78,1,35,1,78,-7.872,112.525
53,1,41,0,53,49.3719,35.4569
71,2,8,6,71,15.4411,-92.8916
33,0,33,0,26,51.475,0.33
72,1,43,2,72,48.8456,2.1869
53,1,45,0,53,51.4833,9.4
40,1,13,1,40,27.9914,-82.307
46,1,28,5,46,37.5053,-120.8588
38,1,30,3,38,51.15,4.85
50,1,20,15,50,-41.1667,147.5167
58,1,39,8,58,24.57,120.82
30,1,30,2,28,43.0383,-8.8142
31,0,27,0,31,4.3667,-7.7167
44,1,10,3,44,-12.7778,-38.9189
61,1,31,4,61,50.5786,7.2306
35,1,35,0,17,57.15,24.8667
178,4,178,3,132,38.7823,101.0826
55,1,14,11,55,36.8878,-94.8711
79,1,38,2,79,44.4333,20.7
43,1,37,1,43,51.3667,8.4
166,1,39,0,166,24.03,75.08
202,4,202,5,132,34.35,108.7167
34,0,34,1,14,53.95,10.7333
79,3,7,19,79,42.9063,-85.8269
46,1,29,0,46,38.3886,35.4925
47,1,47,1,25,45.6503,13.7703
68,1,37,3,68,45.5667,8.9333
58,1,49,1,58,5.0167,-9.0333
47,1,47,0,38,35.4667,135.3833
70,1,28,5,70,35.9687,-86.5264
36,1,36,2,22,43.2756,11.9881
53,1,30,0,53,15.7667,119.9167
36,0,27,2,36,51.8033,9.6903
54,1,31,3,54,49.5053,8.6033
47,1,21,2,47,29.8785,-97.6831
46,1,46,2,31,42.7335,-71.324
36,1,36,0,25,52.7,58.65
274,16,8,19,274,-26.6736,27.9319
67,2,25,12,67,41.1732,-112.0023
78,3,8,0,78,40.9333,14.5333
29,0,29,2,29,48.6833,9.8167
27,1,11,1,27,-9.2358,-37.35
63,1,54,0,63,48.5519,8.7256
86,2,15,19,86,41.4022,-82.2303
54,2,9,9,54,-36.7167,-73.1219
52,1,22,0,52,-19.8667,47.0333
60,1,21,5,60,51.016,-4.209
87,2,18,5,87,12.7105,77.6967
151,1,25,1,151,13.4531,-16.5775
55,1,16,4,55,43.3047,-2.9731
33,1,33,0,5,59.95,40.2
67,1,29,1,67,16.622,-93.1048
47,1,40,2,47,41.7138,-70.9012
60,1,26,1,60,50.5642,-111.8989
50,1,10,2,50,-21.5289,-46.6439
36,1,24,2,36,45.8564,3.5475
38,0,38,0,30,52.3728,4.8936
35,0,35,1,27,51.9167,4.5
34,0,34,1,32,53.6167,14.0
37,1,18,0,37,-1.3333,31.8167
48,1,27,0,48,25.3833,97.4
34,1,34,3,20,52.5413,-1.3725
30,1,30,0,27,14.0833,-88.1167
44,1,25,2,44,57.7681,40.9269
247,16,0,46,247,-23.5428,-46.3108
73,1,38,2,73,50.1109,30.6269
14,1,14,0,3,-33.25,-58.0333
57,1,14,2,57,9.2419,-75.816
45,1,45,3,33,41.4199,-81.6038
53,1,30,7,53,40.1115,-75.2976
39,1,39,0,8,47.6644,36.2632
35,0,35,1,25,52.3236,9.7256
68,0,26,0,68,13.9667,79.5833
32,1,26,2,32,50.1333,11.0333
45,1,45,0,6,46.755,33.375
82,1,33,0,82,32.7281,-103.16
164,1,164,2,144,25.2867,51.5333
84,4,23,1,84,-3.0833,29.4
55,1,32,1,55,49.7197,35.8772
46,1,26,1,46,46.7667,7.6333
131,3,131,1,81,28.9545,118.8763
71,1,25,1,71,-11.6647,27.4794
30,1,30,0,27,13.3833,-88.4167
44,1,33,3,44,45.3588,9.3238
33,1,29,0,33,55.3175,89.8225
39,1,39,4,38,35.6167,-5.2667
53,1,31,2,53,47.2667,8.6333
34,1,29,2,34,47.65,7.8167
45,2,26,6,45,47.5167,9.4333
135,3,29,0,135,-4.85,21.5667
35,1,27,3,35,-25.7684,29.4783
18,0,18,0,16,16.7131,98.5747
41,1,21,5,41,43.5902,-83.8887
79,2,9,20,79,34.0312,-117.3132
94,1,37,5,94,45.4167,9.2667
62,1,52,0,62,49.45,10.95
58,1,44,2,58,40.8833,17.1667
21,0,21,1,9,28.0996,-16.6809
77,1,55,0,77,45.068,7.5776
26,1,17,1,26,-30.7167,25.1
70,1,45,5,70,32.07,34.8236
59,1,25,5,59,37.6895,-97.3443
26,0,16,0,26,-7.4072,36.9722
53,1,24,2,53,14.2817,77.1742
20,0,20,0,11,22.7807,100.9782
84,1,34,5,84,44.75,10.2167
44,1,38,2,44,40.486,-81.4401
59,2,13,25,59,42.912,-87.8627
43,1,30,5,43,37.3057,-120.4779
101,2,40,2,101,-6.05,26.9167
63,1,31,3,63,45.5243,-123.1097
57,2,32,0,57,-0.95,100.3531
51,1,29,3,51,49.5197,5.7606
72,2,17,16,72,33.9309,-81.2322
114,3,67,2,114,26.3815,84.5872
38,1,38,0,37,53.0325,5.66
94,2,43,4,94,32.6832,112.079
43,1,43,0,31,22.9328,-82.3869
54,1,29,0,54,44.4615,-89.5382
56,1,29,6,56,32.959,-96.8355
45,1,45,0,26,52.6667,13.2833
84,2,4,0,84,7.28,28.68
50,1,35,1,50,53.0,15.2
59,2,12,0,59,9.3,13.4
70,2,24,6,70,45.4156,-122.6349
93,3,69,0,93,27.6833,84.4333
74,1,28,4,74,14.4333,120.9
37,1,21,0,37,14.5333,-86.8167
24,1,24,3,22,45.8961,4.4331
38,0,23,0,38,26.3808,-98.8215
58,2,17,20,58,32.6281,-117.0144
62,1,36,2,62,45.7072,11.4786
47,1,47,0,22,34.5833,135.55
53,1,43,0,53,46.3139,25.3017
185,13,5,35,185,27.7389,112.5223
55,2,31,4,55,32.4585,-85.0253
60,1,33,2,60,42.4649,-83.1824
37,0,37,0,15,39.7618,-75.1686
50,1,26,3,50,34.7662,-96.6681
36,0,36,1,28,52.1333,4.45
40,1,40,2,30,38.0833,13.4667
147,1,41,0,147,41.3167,61.0667
35,1,3,0,35,-11.2542,-74.6367
71,0,24,0,71,10.9,75.92
92,3,2,8,92,6.15,-75.6
67,1,37,4,67,50.7167,4.3833
167,8,32,23,167,31.6189,113.8229
29,1,29,4,25,42.4843,-71.4378
74,1,25,3,74,46.8,21.65
37,1,37,0,35,42.9085,143.3561
52,2,3,12,52,9.9369,126.0886
72,1,24,3,72,48.8567,2.3522
77,1,30,1,77,-10.8764,26.5969
26,1,25,5,26,34.8225,-102.4001
50,1,50,0,31,55.8611,-4.25
41,1,27,6,41,51.3167,4.8833
71,3,18,15,71,35.7408,-81.7002
39,1,15,11,39,39.9137,-74.7171
64,1,53,0,64,49.5,9.7667
44,1,27,4,44,50.8667,4.1833
40,1,22,0,40,-10.7541,-77.761
14,0,6,0,14,5.923,-73.795
205,5,205,4,163,-6.1143,106.5784
23,1,15,0,23,8.1297,123.4383
44,1,44,1,25,43.0709,-71.4365
48,1,24,8,48,41.8245,-87.847
32,1,25,4,32,38.9589,-122.633
32,1,32,0,28,64.4333,76.5
16,0,16,0,14,-22.7678,-46.2208
70,2,16,0,70,1.6667,101.45
66,1,22,2,66,-2.19,-79.8875
43,0,18,2,43,-7.2306,-35.8811
38,0,23,0,38,18.7833,100.7833
14,1,12,3,14,41.7406,-7.4714
133,4,4,34,133,41.2443,-82.6088
51,1,19,7,51,38.8551,-91.951
50,1,22,5,50,48.7039,2.4605
55,1,27,10,55,32.7703,-117.0204
35,1,33,0,35,55.4408,65.3411
71,2,0,8,71,14.2723,-90.0373
105,2,13,2,105,6.3833,-0.3833
32,1,16,0,32,10.3833,-12.0833
56,1,20,6,56,48.6979,2.5044
57,1,20,6,57,48.8502,2.6508
99,2,43,0,99,50.1281,129.4433
38,1,38,0,18,55.2,36.5
80,3,2,21,80,38.0027,140.1891
59,1,4,4,59,-12.6258,-38.99
32,1,29,4,32,51.3167,4.4333
67,1,37,3,67,45.4333,10.1833
55,1,36,3,55,48.0333,10.4667
35,1,27,1,35,46.1833,6.1
72,2,17,16,72,40.348,-74.0672
43,1,17,4,43,39.0877,-108.5673
37,1,37,1,37,43.2081,44.8186
42,1,42,0,15,50.4333,80.2667
31,1,24,0,31,-23.62,-45.4128
86,1,60,0,86,45.5667,11.9333
207,18,2,28,207,-32.8403,-70.9483
70,3,36,2,70,24.58,73.68
207,7,207,9,170,23.5287,116.6149
202,3,202,2,104,34.0153,71.9747
83,2,30,6,83,34.8268,137.3759
59,2,29,14,59,41.8308,-87.8723
45,1,45,0,30,40.5,16.75
58,1,26,5,58,50.2481,3.9244
43,1,13,4,43,-28.5178,-49.3208
49,1,5,3,49,-16.4608,-49.9619
32,1,30,3,32,53.5239,-2.3991
47,1,9,2,47,-21.6424,-46.3937
41,1,39,1,41,43.6139,1.3367
51,1,46,0,51,52.45,10.0083
52,1,46,3,52,42.1286,-71.8665
52,1,45,2,52,49.5103,11.2772
34,0,20,0,34,12.6086,102.1039
67,1,22,18,67,37.7668,-122.267
56,1,35,3,56,37.4903,14.0625
71,2,16,22,71,40.6871,-73.5615
154,3,15,5,154,39.027,-94.6568
27,0,19,0,27,-7.9286,-14.4119
29,1,29,2,27,42.4333,-123.3317
81,2,12,8,81,31.3275,-85.8463
20,1,10,0,20,6.4667,-71.7333
51,1,38,1,51,51.3658,6.4194
40,1,40,0,8,47.4796,36.2611
38,1,11,1,38,-20.9072,-48.6414
66,2,28,8,66,45.4,10.85
54,1,43,1,54,51.1667,7.0833
84,1,18,1,84,6.0333,-0.45
86,2,34,5,86,43.2651,-77.7968
181,5,181,11,151,32.2109,119.4551
87,1,66,0,87,45.49,9.2953
75,1,75,0,38,43.2167,11.7333
41,1,30,5,41,41.5565,-90.6053
34,1,34,0,24,55.89,21.2422
39,1,19,6,39,35.3721,-86.2172
18,1,8,1,18,-23.4903,-48.4128
48,1,29,9,48,43.0913,-87.8864
52,1,32,4,52,42.0209,-88.1779
46,1,26,0,46,3.9167,-75.5
35,1,26,3,35,50.8833,4.7
55,1,14,12,55,42.4627,-96.4125
27,0,27,0,15,-39.4903,176.9178
85,1,17,3,85,31.5437,-91.3867
46,1,33,3,46,46.8573,-96.9057
57,1,35,1,57,48.0833,20.6667
99,4,20,14,99,0.7,128.3
57,1,14,0,57,-20.2333,47.3833
47,1,47,0,21,36.5027,-79.7412
15,0,15,0,12,-28.2089,-51.5258
56,1,46,0,56,38.1389,14.9648
68,2,68,1,58,21.95,108.6167
28,1,28,1,14,55.422,-2.787
22,1,22,0,19,16.9667,-88.2167
39,1,30,1,39,51.6,18.75
64,1,46,1,64,37.2333,14.8833
153,1,34,0,153,22.68,75.62
42,1,42,0,10,40.2847,-4.0136
57,1,44,5,57,55.8834,-3.5157
29,1,29,3,18,34.5408,-97.9215
71,2,30,6,71,36.103,-80.4166
52,2,19,13,52,43.7403,-87.7316
41,1,25,1,41,54.5833,16.85
191,1,40,0,191,26.9,75.8
26,1,26,2,15,56.3404,-2.7955
54,1,8,0,54,8.6167,-11.1667
56,1,25,2,56,8.7333,-74.7167
35,1,35,1,27,51.0333,7.7667
232,21,16,28,232,36.1167,120.4
69,1,69,0,42,44.4042,8.6806
41,1,37,2,41,42.3316,-71.2085
42,1,21,7,42,53.014,-1.354
82,2,18,8,82,9.15,-79.62
81,1,20,6,81,32.3046,-110.8838
25,0,25,0,2,-34.7322,135.8586
75,1,35,5,75,42.85,13.5833
37,1,37,1,22,52.3667,10.2667
35,1,35,2,35,44.1125,24.3472
37,1,9,2,37,-20.5339,-49.3139
57,1,30,3,57,37.0726,-97.0385
52,0,23,0,52,8.1544,77.467
40,1,29,3,40,51.1667,4.4667
96,3,20,3,96,-27.0333,28.6
138,1,52,0,138,36.9996,105.0029
35,1,35,1,15,45.7,8.9167
34,1,16,0,34,40.6251,-74.2383
46,1,26,0,46,15.2281,104.8594
93,3,5,30,93,41.9225,-87.8163
140,3,138,7,140,32.1724,120.0142
34,0,24,2,34,51.2,7.35
26,1,8,4,26,9.9609,-84.0731
61,1,61,3,59,40.95,14.2667
34,1,25,0,34,-8.5833,116.1167
42,1,42,0,42,55.3667,86.0667
66,2,16,16,66,35.0829,-89.7824
42,1,42,0,37,53.338,-6.5388
29,1,27,6,29,42.7902,-71.2202
60,1,17,9,60,30.0687,-89.9288
72,2,20,11,72,34.5566,135.795
69,0,33,0,69,55.6432,-4.8097
26,1,8,4,26,9.159,123.494
177,2,56,0,177,31.3417,69.4486
62,5,21,2,62,-2.9167,29.6167
162,5,29,13,162,29.749,78.024
45,1,28,2,45,33.3472,-96.5508
71,2,8,0,71,2.1486,21.5136
45,1,26,0,45,14.6796,101.3976
54,1,45,0,54,51.1167,7.6333
156,3,11,14,156,-25.877,29.201
84,1,28,0,84,11.7167,-70.1833
87,1,25,3,87,47.5333,7.5667
45,0,31,0,45,54.0833,38.2167
41,1,41,0,38,42.5404,129.0039
70,1,38,2,70,50.6106,10.6931
31,0,31,0,6,54.3122,-130.3271
36,1,36,0,29,52.4,6.7833
52,1,24,1,52,31.7127,-98.9767
40,1,40,2,37,36.0308,140.2148
48,1,48,1,41,40.1506,-75.3364
87,1,20,1,87,14.735,0.92
37,1,33,3,37,51.8333,6.6167
162,1,45,0,162,16.2667,-0.05
67,1,21,0,67,10.0167,124.2667
94,3,20,20,94,40.5697,-74.3172
57,1,24,3,57,55.95,-4.765
47,1,10,3,47,-7.8378,-38.1019
26,0,15,0,26,6.55,121.8833
195,2,39,5,195,19.5367,-99.1947
71,1,33,2,71,44.95,20.2167
64,1,49,1,64,39.2278,9.1111
39,1,39,1,29,44.4622,-73.2202
129,3,2,12,129,14.5233,-90.7667
30,1,30,1,24,56.9311,41.0889
128,2,128,4,122,22.8728,112.7802
16,0,16,0,10,-32.2378,-53.0869
59,1,9,8,59,9.916,-84.0348
168,3,168,5,99,26.0769,119.2917
67,1,29,6,67,35.1087,-89.9663
305,1,48,1,280,25.8103,85.0157
43,1,28,4,43,37.4994,13.265
64,1,39,1,64,51.3003,13.1072
55,2,29,0,55,26.2897,90.2281
27,0,27,0,22,57.8833,34.05
35,1,35,4,13,43.4,10.8667
37,1,32,2,37,-43.531,172.6365
30,1,30,2,14,61.4639,24.065
171,4,101,4,171,26.2837,78.9805
53,1,30,4,53,30.266,-98.8751
154,0,39,0,154,22.7,71.6833
41,1,41,1,34,35.7,140.5667
40,1,15,0,40,5.7167,10.9167
